id,chapter_id,number,text,name,url
16-40-850,16-40,850, ,16.40.850  Operation of Horse-Drawn Carriages: Requirements and Prohibitions.,/article/649246
16-40-860,16-40,860, ,16.40.860  Care of Carriage Horses.,/article/649247
16-40-870,16-40,870, ,16.40.870  Horse-Drawn Carriage Regulations.,/article/649248
16-40-880,16-40,880, ,16.40.880  Horse-Drawn Carriage Penalties.,/article/649250
16-40-900,16-40,900, ,"16.40.900  Compliance with Federal, State, and Local Laws.",/article/649251
16-40-910,16-40,910, ,16.40.910  Permit Fees and Civil Penalty Fines.,/article/689670
16-40-920,16-40,920, ,16.40.920  Paid Passenger Referrals and Willful Deception Prohibited.,/article/649253
16-40-925,16-40,925, ,16.40.925  Fare Calculation and Payment Methods.,/article/689671
16-40-930,16-40,930, ,16.40.930  Civil Penalties and Penalty Table.,/article/649255
16-40-935,16-40,935, ,16.40.935  Vehicle Age Exemption.,/article/649256
16-40-940,16-40,940, ,"16.40.940  Permit Suspension, Revocation and Cancellation.",/article/689672
16-40-950,16-40,950, ,16.40.950  Criminal Penalties and General Appeals.,/article/689673
16-40-960,16-40,960, ,16.40.960  PFHT Advisory Committee.,/article/689674
16-40-970,16-40,970, ,16.40.970  Director and Committee Authority and Process.,/article/649261
16-40-980,16-40,980, ,"16.40.980  Currently Permitted Companies, Vehicles, and Drivers Grandfathered — Renewal Process.",/article/649262
16-40-995,16-40,995, ,16.40.995  Severability.,/article/649263
16-50-001,16-50,001, ,16.50.001  Purpose.,/article/254356
16-50-100,16-50,100, ,16.50.100  Designation of Transit Lanes.,/article/254357
16-50-110,16-50,110, ,16.50.110  Designation of the Transit Mall and Auxiliary Vehicular Lanes.,/article/254358
16-50-200,16-50,200, ,"16.50.200  Prohibited Use of Transit Lanes, Transit Mall and Auxiliary Vehicular Lanes.",/article/254359
16-50-300,16-50,300, ,"16.50.300  Vehicles Allowed In Transit Lanes, Auxiliary Vehicular Lanes and on the Transit Mall.",/article/314515
16-50-400,16-50,400, ,16.50.400  Vehicles Allowed in Non Transit Mall Transit Lanes During Certain Hours.,/article/254361
16-50-410,16-50,410, ,16.50.410  Vehicles Allowed on the Transit Mall and Auxiliary Vehicular Lanes by Permit.,/article/314516
16-50-500,16-50,500, ,16.50.500 Regulation and Permit Procedure.,/article/16255
16-60-010,16-60,010, ,16.60.010  Definitions.,/article/146101
16-60-020,16-60,020, ,16.60.020  Biofuel Requirements.,/article/146102
16-60-025,16-60,025, ,16.60.025  Additional Regulation in the 122nd Avenue Subdistrict.,/article/146120
16-60-030,16-60,030, ,16.60.030  Exemptions.,/article/146121
16-60-040,16-60,040, ,16.60.040  Enforcement and Notice of Violation.,/article/146122
16-60-050,16-60,050, ,16.60.050 Penalties.,/article/127858
16-60-060,16-60,060, ,16.60.060  Disclosure.,/article/146123
16-60-070,16-60,070, ,16.60.070  Additional Regulations.,/article/146124
16-65-010,16-65,010, ,16.65.010 Funeral Processions.,/article/16262
16-70-001,16-70,001, ,16.70.001 Purpose.,/article/16264
16-70-200,16-70,200, ,16.70.200 Pedestrians.,/article/16265
16-70-210,16-70,210, ,16.70.210 Must Use Crosswalks.,/article/16267
16-70-220,16-70,220, ,16.70.220 Must Cross at Right Angles.,/article/16270
16-70-230,16-70,230, ,16.70.230 To Obey Directions of School Traffic Patrol and Crossing Guard.,/article/16272
16-70-240,16-70,240, ,16.70.240 Bridge Railings.,/article/16274
16-70-300,16-70,300, ,16.70.300 Bicycles.,/article/16275
16-70-310,16-70,310, ,16.70.310 Persons Riding Bicycles to Obey Traffic Regulations.,/article/16276
16-70-320,16-70,320, ,16.70.320 Operating Rules.,/article/16278
16-70-330,16-70,330, ,16.70.330 Impounding Bicycles.,/article/16280
16-70-340,16-70,340, ,16.70.340 Renting Bicycles.,/article/16281
16-70-400,16-70,400, ,16.70.400 Other Transportation.,/article/16282
16-70-410,16-70,410, ,16.70.410  Roller Skates and Skateboards.,/article/412594
16-70-430,16-70,430, ,16.70.430 Train Switching Prohibited in Certain Areas.,/article/16286
16-70-450,16-70,450, ,16.70.450 Off-Street Parking Required for Trucks.,/article/16288
16-70-500,16-70,500, ,16.70.500 Traffic Regulations.,/article/16289
16-70-510,16-70,510, ,16.70.510 Trespassing - Leaving Pamphlet On Vehicle.,/article/16291
16-70-520,16-70,520, ,16.70.520 Hitching Onto Vehicle.,/article/16292
16-70-530,16-70,530, ,16.70.530 Central City Plan District Closed to Driving Lessons.,/article/16293
16-70-550,16-70,550, ,16.70.550 Vendor Traffic Regulations.,/article/16294
16-70-560,16-70,560, ,16.70.560  Traffic Regulations in Parks.,/article/563289
16-70-570,16-70,570, ,16.70.570 Inoperative Electric Traffic Control Signals.,/article/16296
16-70-600,16-70,600, ,16.70.600 Over Dimensional Vehicles.,/article/16297
16-70-610,16-70,610, ,16.70.610 General Prohibitions.,/article/16298
16-70-620,16-70,620, ,16.70.620 Exemptions.,/article/16299
16-70-630,16-70,630, ,16.70.630 Permits.,/article/16300
16-70-640,16-70,640, ,16.70.640 Limits of Authority to Issue Variance Permit.,/article/16301
16-70-650,16-70,650, ,"16.70.650  Requirements, Conditions and Procedures for Issuance of Variance Permit; Duration; Cancellation.",/article/168139
16-70-660,16-70,660, ,16.70.660 Permit Must Be Carried and Displayed.,/article/16303
16-70-670,16-70,670, ,16.70.670 Movement of Building or Other Structure Excluded.,/article/16304
16-70-680,16-70,680, ,16.70.680 Liability for Damage to Streets or Other Public Property.,/article/16305
16-70-690,16-70,690, ,16.70.690 Designation of Streets for Vehicles of Excess Weight or Size.,/article/16306
16-70-700,16-70,700, ,16.70.700 Traffic Congestion Thoroughfares.,/article/16307
16-70-701,16-70,701, ,16.70.701 Purpose.,/article/16308
16-70-720,16-70,720, ,16.70.720 Posting Signs.,/article/16309
16-70-730,16-70,730, ,16.70.730 Signs.,/article/16310
16-70-740,16-70,740, ,16.70.740 Acts Prohibited.,/article/16311
16-70-750,16-70,750, ,16.70.750  Penalty.,/article/639382
16-70-760,16-70,760, ,16.70.760 Subsequent Violation.,/article/16313
16-70-770,16-70,770, ,16.70.770	Notice of Towing For Subsequent Violations.,/article/16314
16-70-780,16-70,780, ,16.70.780 Exemptions.,/article/16315
16-70-800,16-70,800, ,16.70.800  Visibility.,/article/514495
16-70-810,16-70,810, ,16.70.810 Street Obstructions and Dangerous Conditions.,/article/16317
16-70-900,16-70,900, ,16.70.900 Reckless Driving.,/article/16318
16-90-001,16-90,001, ,16.90.001 Generally.,/article/16332
16-90-005,16-90,005, ,16.90.005 Abandoned Vehicle.,/article/16333
16-90-010,16-90,010, ,16.90.010 Accessory Recreational Vehicle.,/article/16334
16-90-015,16-90,015, ,16.90.015 Alley.,/article/16335
16-90-020,16-90,020, ,16.90.020 Angle Loading.,/article/16336
16-90-025,16-90,025, ,16.90.025 Bicycle.,/article/16337
16-90-030,16-90,030, ,16.90.030 Bicycle Boulevard.,/article/16338
16-90-032,16-90,032, ,16.90.032 Bicycle Lane.,/article/16339
16-90-034,16-90,034, ,"16.90.034 Bikeway, Shoulder.",/article/16340
16-90-035,16-90,035, ,16.90.035 Bicycle Path.,/article/16341
16-90-036,16-90,036, ,"16.90.036 Bikeway, Extra Width Curb Lane.",/article/16342
16-90-038,16-90,038, ,"16.90.038 Bikeway, Off-Street Path.",/article/16343
16-90-040,16-90,040, ,"16.90.040 Bikeway, Signed Connection.",/article/16344
16-90-045,16-90,045, ,16.90.045 Block Face.,/article/16345
16-90-050,16-90,050, ,16.90.050  Bureau of Transportation System Management.,/article/227088
16-90-055,16-90,055, ,16.90.055 Carpool Vehicle.,/article/16347
16-90-060,16-90,060, ,16.90.060 Central City Plan District.,/article/16348
16-90-065,16-90,065, ,16.90.065 City Recognized Holidays.,/article/16349
16-90-070,16-90,070, ,16.90.070 Compact Car.,/article/16350
16-90-075,16-90,075, ,16.90.075  Conduct Business.,/article/16351
16-90-080,16-90,080, ,16.90.080 Construction Zone.,/article/16352
16-90-085,16-90,085, ,16.90.085 Crosswalk.,/article/16353
16-90-090,16-90,090, ,16.90.090 Curb.,/article/16354
16-90-095,16-90,095, ,16.90.095 Curb Line.,/article/16387
16-90-097,16-90,097, ,16.90.097  Disabled Person Permit/Placard.,/article/499238
16-90-100,16-90,100, ,16.90.100 Driver.,/article/16388
16-90-105,16-90,105, ,16.90.105 Driveway.,/article/16389
16-90-110,16-90,110, ,16.90.110 Drop Box.,/article/16400
16-90-115,16-90,115, ,16.90.115  Emergency Vehicles.,/article/157018
16-90-120,16-90,120, ,16.90.120 Fire Station.,/article/16403
16-90-125,16-90,125, ,16.90.125 Fog Line or Edge Line.,/article/16404
16-90-130,16-90,130, ,16.90.130 Gross Vehicle Weight Rating.,/article/16405
16-90-135,16-90,135, ,16.90.135 Guest.,/article/16407
16-90-140,16-90,140, ,16.90.140 Handicap Access Ramp.,/article/16408
16-90-145,16-90,145, ,16.90.145 Hotel.,/article/16410
16-90-150,16-90,150, ,16.90.150 Improper Use.,/article/16411
16-90-155,16-90,155, ,16.90.155 Intersection.,/article/16413
16-90-160,16-90,160, ,16.90.160 Light Rail Transit System.,/article/16414
16-90-165,16-90,165, ,16.90.165 Light Rail Vehicle.,/article/16416
16-90-170,16-90,170, ,16.90.170 Load/Unload.,/article/16417
16-90-175,16-90,175, ,16.90.175 Local Authorities.,/article/16418
16-90-180,16-90,180, ,16.90.180 Long-Term Parking Meter.,/article/16420
16-90-185,16-90,185, ,16.90.185 Mobile Construction Trailer.,/article/16421
16-90-190,16-90,190, ,16.90.190 Motor Bus.,/article/16423
16-90-195,16-90,195, ,16.90.195 Motor Home.,/article/16425
16-90-200,16-90,200, ,16.90.200 Motor Vehicle.,/article/16426
16-90-205,16-90,205, ,16.90.205 Municipal Terminal.,/article/16427
16-90-210,16-90,210, ,16.90.210 Official.,/article/16428
16-90-215,16-90,215, ,16.90.215 Official Vehicle.,/article/16429
16-90-220,16-90,220, ,16.90.220 Official/Reserved Zone.,/article/16430
16-90-225,16-90,225, ,16.90.225 Operator.,/article/16432
16-90-230,16-90,230, ,16.90.230 Parade.,/article/16433
16-90-235,16-90,235, ,"16.90.235 Park, Parking, or Parked.",/article/16435
16-90-240,16-90,240, ,16.90.240 Parking Lane.,/article/16436
16-90-245,16-90,245, ,16.90.245 Parking Meter.,/article/16438
16-90-247,16-90,247, ,16.90.247 Payment Card.,/article/16441
16-90-249,16-90,249, ,16.90.249 Space Reservation Device.,/article/16443
16-90-250,16-90,250, ,16.90.250 Pedestrian.,/article/16444
16-90-255,16-90,255, ,16.90.255 Pedestrian Way.,/article/16445
16-90-260,16-90,260, ,16.90.260 Permanently Exhibit.,/article/16446
16-90-265,16-90,265, ,16.90.265 Person.,/article/16574
16-90-270,16-90,270, ,16.90.270 Planting Strip.,/article/16575
16-90-275,16-90,275, ,16.90.275 Private Road.,/article/16577
16-90-280,16-90,280, ,16.90.280 Public Right-of-Way.,/article/16578
16-90-285,16-90,285, ,16.90.285 Rail Vehicles.,/article/16580
16-90-290,16-90,290, ,16.90.290 Recreational Vehicle.,/article/16582
16-90-295,16-90,295, ,16.90.295 Regulated Parking Zone.,/article/16584
16-90-300,16-90,300, ,16.90.300 Repair (a vehicle).,/article/16585
16-90-302,16-90,302, ,16.90.302 Right-of-Way.,/article/16587
16-90-305,16-90,305, ,16.90.305 Roadway.,/article/16589
16-90-310,16-90,310, ,16.90.310 School Bus.,/article/16590
16-90-315,16-90,315, ,16.90.315 Service (a vehicle).,/article/16592
16-90-320,16-90,320, ,16.90.320 Short-Term Parking Meter.,/article/16593
16-90-325,16-90,325, ,16.90.325 Shoulder.,/article/16594
16-90-330,16-90,330, ,16.90.330 Sidewalk.,/article/16595
16-90-335,16-90,335, ,16.90.335 Skateboard.,/article/16596
16-90-340,16-90,340, ,16.90.340 Sled.,/article/16597
16-90-345,16-90,345, ,"16.90.345 Stop, Stopping, or Stopped.",/article/16598
16-90-350,16-90,350, ,16.90.350 Street or Highway.,/article/16599
16-90-351,16-90,351, ,16.90.351 Storage Container.,/article/76324
16-90-355,16-90,355, ,16.90.355 Taxicab.,/article/16600
16-90-360,16-90,360, ,16.90.360 Tire.,/article/16601
16-90-365,16-90,365, ,16.90.365 Traffic.,/article/16603
16-90-370,16-90,370, ,16.90.370 Traffic Congestion Thoroughfare.,/article/16604
16-90-375,16-90,375, ,16.90.375 Traffic Control Device.,/article/16605
16-90-380,16-90,380, ,16.90.380 Traffic Control Signal.,/article/16606
16-90-385,16-90,385, ,16.90.385 Traffic Hazard.,/article/16607
16-90-390,16-90,390, ,16.90.390 Traffic Lane.,/article/16608
16-90-392,16-90,392, ,16.90.392  Transit Mall and Auxiliary Vehicular Lanes.,/article/254363
16-90-395,16-90,395, ,16.90.395 Tri-Met Bus.,/article/16609
16-90-400,16-90,400, ,16.90.400 Trolley or Streetcar.,/article/16610
16-90-405,16-90,405, ,16.90.405 Truck.,/article/16611
16-90-410,16-90,410, ,16.90.410 Truck Trailer.,/article/16612
16-90-415,16-90,415, ,16.90.415 Uncontrolled Intersection.,/article/16613
16-90-420,16-90,420, ,16.90.420 Utility Trailer.,/article/16614
16-90-421,16-90,421, ,16.90.421 Valid Receipt.,/article/76325
16-90-425,16-90,425, ,16.90.425 Vehicle.,/article/16615
16-90-430,16-90,430, ,16.90.430 Vehicle Alarm System.,/article/16616
16-90-435,16-90,435, ,16.90.435 Vendor.,/article/16617
16-90-440,16-90,440, ,16.90.440 Way.,/article/16618
16-90-445,16-90,445, ,16.90.445  Wheelchair User Disabled Permit/Placard.,/article/499240
17-04-010,17-04,010, ,17.04.010  Definitions.,/article/512834
17-06-010,17-06,010, ,17.06.010   Purpose and Scope.,/article/286113
17-06-015,17-06,015, ,17.06.015  Protection of the Public Interest.,/article/407817
17-06-020,17-06,020, ,17.06.020   Definitions.,/article/286114
17-06-030,17-06,030, ,17.06.030   Organization and Rules.,/article/286115
17-06-040,17-06,040, ,17.06.040  Appeals Panel and Appeals Board.,/article/407818
17-06-050,17-06,050, ,17.06.050  Appeals.,/article/359066
17-08-010,17-08,010, ,17.08.010  Definitions and Scopes of Duties.,/article/725894
17-08-020,17-08,020, ,17.08.020 City Council Control.,/article/19091
17-08-030,17-08,030, ,17.08.030  Charter Provisions Applicable.,/article/379310
17-08-040,17-08,040, ,17.08.040 Initiation of Local Improvement Proceedings.,/article/19093
17-08-050,17-08,050, ,17.08.050 Petition for a Local Improvement District .,/article/19097
17-08-060,17-08,060, ,17.08.060 Resolution of Intent.,/article/19099
17-08-070,17-08,070, ,17.08.070  Local Improvement District Formation and Remonstrances.,/article/725897
17-08-080,17-08,080, ,17.08.080  Changes to Scope or Cost of Improvements and Notice to Proceed.,/article/254291
17-08-090,17-08,090, ,17.08.090 Abandonment of Local Improvement District.,/article/19105
17-08-100,17-08,100, ,17.08.100  Completion of Construction.,/article/254292
17-08-110,17-08,110, ,17.08.110  Total Cost of Local Improvement.,/article/725898
17-08-120,17-08,120, ,17.08.120 Alternative Financing Methods.,/article/19109
17-08-130,17-08,130, ,17.08.130  Final Assessment and Objections.,/article/725901
17-12-010,17-12,010, ,17.12.010 Lien Docket and General Assessment Procedure.,/article/19140
17-12-020,17-12,020, ,17.12.020 Allowance for Engineering and Administration.,/article/19141
17-12-030,17-12,030, ,17.12.030 Estimate of Cost - Apportionment of Assessments.,/article/19142
17-12-040,17-12,040, ,17.12.040 Notices of Proposed Assessments.,/article/19143
17-12-050,17-12,050, ,17.12.050 Remonstrances and Hearings.,/article/19144
17-12-060,17-12,060, ,17.12.060  Assessing Ordinance.,/article/725984
17-12-070,17-12,070, ,17.12.070  Notice of Assessment.,/article/725985
17-12-080,17-12,080, ,17.12.080 Payment of City’s Share.,/article/19149
17-12-090,17-12,090, ,17.12.090 Deficit Assessment.,/article/19151
17-12-100,17-12,100, ,17.12.100 Surplus.,/article/19153
17-12-110,17-12,110, ,17.12.110 Reassessment.,/article/19154
17-12-120,17-12,120, ,17.12.120 Correction of Mistake in Assessment - Refund or Overpayment.,/article/19156
17-12-125,17-12,125, ,17.12.125  Mid-County Sewer Financial Assistance Program.,/article/254294
17-12-130,17-12,130, ,17.12.130  Segregation of Assessments.,/article/725986
17-12-140,17-12,140, ,17.12.140  Bonding.,/article/725987
17-12-150,17-12,150, ,17.12.150 Rebonding.,/article/19165
17-12-160,17-12,160, ,17.12.160 Monthly Payments on Assessments.,/article/19167
17-12-170,17-12,170, ,17.12.170 Collection.,/article/19169
17-12-180,17-12,180, ,17.12.180 Redemption.,/article/19170
17-12-190,17-12,190, ,17.12.190 Applicability of Charter Provisions.,/article/19172
17-12-200,17-12,200, ,17.12.200 Alternate Procedures.,/article/19174
17-13-010,17-13,010, ,17.13.010  Scope and Purposes.,/article/705504
17-13-020,17-13,020, ,17.13.020  Definitions.,/article/705505
17-13-030,17-13,030, ,17.13.030  Rules of Construction.,/article/705506
17-13-040,17-13,040, ,17.13.040  Application.,/article/705508
17-13-050,17-13,050, ,17.13.050  Application Requirements.,/article/705509
17-13-060,17-13,060, ,17.13.060  Partial and Full Exemptions.,/article/708925
17-13-070,17-13,070, ,17.13.070  SDC Credits.,/article/705511
17-13-080,17-13,080, ,17.13.080  Alternative Calculation for SDC Rate.,/article/705512
17-13-090,17-13,090, ,17.13.090  Payment.,/article/725988
17-13-100,17-13,100, ,17.13.100  Refunds.,/article/705514
17-13-110,17-13,110, ,17.13.110  Dedicated Account and Appropriate Use of Account.,/article/705515
17-13-120,17-13,120, ,17.13.120  Challenges and Appeals.,/article/705517
17-13-130,17-13,130, ,17.13.130  City Review of SDC.,/article/705518
17-13-140,17-13,140, ,17.13.140  Time Limit on Expenditure of SDCs.,/article/705519
17-13-150,17-13,150, ,17.13.150  Implementing Regulations.,/article/705520
